instance,reduced_vertex,degree,weighted_degree,hyperedge_participation,mwu_weighted_degree,mean_incident_mwu,max_incident_mwu,mean_incident_edge_size,max_incident_edge_size,singleton_participation,binary_participation,x_avg,certainty
exact_026,3489,3.0,6.0,3.0,0.0007502447322017353,0.00025008157740057845,0.00029866430422043603,2.0,2.0,0.0,3.0,0.4995931651749381,0.00040683482506187474
exact_026,3490,4.0,12.0,4.0,0.0006881225569238846,0.00017203063923097115,0.00019114515470107908,3.0,4.0,0.0,1.0,0.002034174125305123,0.4979658258746949
exact_026,3491,3.0,9.0,3.0,0.0007884737631419511,0.0002628245877139837,0.00029866430422043603,3.0,3.0,0.0,0.0,0.0,0.5
exact_026,3492,3.0,9.0,3.0,0.000895992912661308,0.00029866430422043603,0.00029866430422043603,3.0,3.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3493,3.0,9.0,3.0,0.0007884737631419511,0.0002628245877139837,0.00029866430422043603,3.0,3.0,0.0,0.0,0.0,0.5
exact_026,3494,3.0,11.0,3.0,0.0006809546136225941,0.0002269848712075314,0.00029866430422043603,3.6666666666666665,5.0,0.0,0.0,0.0,0.5
exact_026,3495,3.0,11.0,3.0,0.0006791626277972715,0.0002263875425990905,0.00037333038027554505,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3496,5.0,18.0,5.0,0.0009174967425651796,0.00018349934851303592,0.00019114515470107908,3.6,5.0,0.0,0.0,0.5004068348250602,0.0004068348250602094
exact_026,3497,3.0,6.0,3.0,0.0007884737631419511,0.0002628245877139837,0.00029866430422043603,2.0,2.0,0.0,3.0,0.4995931651749381,0.00040683482506187474
exact_026,3498,4.0,11.0,4.0,0.0007956417064432415,0.00019891042661081038,0.00029866430422043603,2.75,3.0,0.0,1.0,0.4995931651749381,0.00040683482506187474
exact_026,3499,3.0,9.0,3.0,0.0006905118713576481,0.0002301706237858827,0.00029866430422043603,3.0,3.0,0.0,0.0,0.0,0.5
exact_026,3500,3.0,11.0,3.0,0.0006690080414537767,0.00022300268048459224,0.00023893144337634883,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3501,4.0,15.0,4.0,0.0008697104538899097,0.00021742761347247742,0.00023893144337634883,3.75,4.0,0.0,0.0,0.4914564686737192,0.008543531326280773
exact_026,3502,4.0,16.0,4.0,0.0008434279951185114,0.00021085699877962784,0.00029866430422043603,4.0,5.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3503,3.0,11.0,3.0,0.0007287409022978639,0.00024291363409928795,0.00029866430422043603,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3504,2.0,4.0,2.0,0.0007653272795648673,0.0003826636397824337,0.0004666629753444313,2.0,2.0,0.0,2.0,0.0,0.5
exact_026,3505,2.0,4.0,2.0,0.000672119546014307,0.0003360597730071535,0.0003734552417938709,2.0,2.0,0.0,2.0,0.0,0.5
exact_026,3506,2.0,5.0,2.0,0.0008399933556199764,0.0004199966778099882,0.0004666629753444313,2.5,3.0,0.0,1.0,0.49837266069975655,0.0016273393002434466
exact_026,3507,2.0,5.0,2.0,0.0008819930234009749,0.00044099651170048746,0.0005833287191805389,2.5,3.0,0.0,1.0,0.49837266069975655,0.0016273393002434466
exact_026,3508,3.0,12.0,3.0,0.0005829927218382911,0.00019433090727943037,0.00023893144337634883,4.0,5.0,0.0,0.0,0.0,0.5
exact_026,3509,2.0,4.0,2.0,0.0008399933556199764,0.0004199966778099882,0.0004666629753444313,2.0,2.0,0.0,2.0,0.48535394629780365,0.014646053702196349
exact_026,3510,4.0,16.0,4.0,0.0007651014893508768,0.0001912753723377192,0.00037333038027554505,4.0,5.0,0.0,0.0,0.011798209926769734,0.4882017900732303
exact_026,3511,5.0,22.0,5.0,0.0007923910675469877,0.00015847821350939754,0.00019114515470107908,4.4,5.0,0.0,0.0,0.005695687550854364,0.49430431244914563
exact_026,3512,4.0,16.0,4.0,0.0008338707373834575,0.00020846768434586437,0.00029866430422043603,4.0,4.0,0.0,0.0,0.006509357200976438,0.49349064279902355
exact_026,3513,4.0,17.0,4.0,0.0008434279951185114,0.00021085699877962784,0.00029866430422043603,4.25,5.0,0.0,0.0,0.4965057488169217,0.0034942511830782785
exact_026,3514,4.0,19.0,4.0,0.0006725002244959695,0.00016812505612399237,0.00023893144337634883,4.75,6.0,0.0,0.0,0.0004068348250610278,0.49959316517493896
exact_026,3515,5.0,22.0,5.0,0.000861403207598209,0.0001722806415196418,0.00023893144337634883,4.4,5.0,0.0,0.0,0.4894222945484131,0.010577705451586927
exact_026,3516,4.0,17.0,4.0,0.0007688049267232102,0.00019220123168080255,0.00029866430422043603,4.25,5.0,0.0,0.0,0.4963384865744502,0.0036615134255498227
exact_026,3517,4.0,18.0,4.0,0.0007688049267232102,0.00019220123168080255,0.00029866430422043603,4.5,6.0,0.0,0.0,0.4890154597233523,0.010984540276647692
exact_026,3518,4.0,19.0,4.0,0.0005948437214297581,0.00014871093035743953,0.00019114515470107908,4.75,5.0,0.0,0.0,0.0004068348250610278,0.49959316517493896
exact_026,3519,3.0,12.0,3.0,0.0007345947226605845,0.00024486490755352817,0.00037333038027554505,4.0,4.0,0.0,0.0,0.0,0.5
exact_026,3520,4.0,17.0,4.0,0.0008875108464214477,0.00022187771160536192,0.00037333038027554505,4.25,5.0,0.0,0.0,0.4991863303498783,0.0008136696501216956
exact_026,3521,4.0,17.0,4.0,0.000856927621669275,0.00021423190541731876,0.00037333038027554505,4.25,5.0,0.0,0.0,0.48982912937347406,0.01017087062652594
exact_026,3522,4.0,16.0,4.0,0.0008391272291377371,0.00020978180728443426,0.00023893144337634883,4.0,4.0,0.0,0.0,0.4999999999999993,7.216449660063518e-16
exact_026,3523,4.0,16.0,4.0,0.000856927621669275,0.00021423190541731876,0.00037333038027554505,4.0,5.0,0.0,0.0,0.49837266069975655,0.0016273393002434466
exact_026,3524,3.0,11.0,3.0,0.0007167943301290465,0.00023893144337634883,0.00023893144337634883,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3525,3.0,11.0,3.0,0.0006690080414537767,0.00022300268048459224,0.00023893144337634883,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3526,4.0,17.0,4.0,0.0008457460754641866,0.00021143651886604666,0.00029866430422043603,4.25,5.0,0.0,0.0,0.49506743097650213,0.004932569023497868
exact_026,3527,5.0,23.0,5.0,0.0008582417446078449,0.00017164834892156899,0.00023893144337634883,4.6,5.0,0.0,0.0,0.4967453213995117,0.003254678600488281
exact_026,3528,2.0,7.0,2.0,0.0007804115429219825,0.00039020577146099125,0.0005833287191805389,3.5,5.0,0.0,1.0,0.0,0.5
exact_026,3529,3.0,10.0,3.0,0.0007884737631419511,0.0002628245877139837,0.00029866430422043603,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_026,3530,4.0,17.0,4.0,0.0007578293719402742,0.00018945734298506854,0.00029866430422043603,4.25,5.0,0.0,0.0,0.4894222945484131,0.010577705451586927
exact_026,3531,5.0,24.0,5.0,0.0007649973152415647,0.00015299946304831295,0.00029866430422043603,4.8,5.0,0.0,0.0,0.49837266069975494,0.0016273393002450565
exact_026,3532,5.0,23.0,5.0,0.0007201737764641617,0.00014403475529283234,0.00019114515470107908,4.6,5.0,0.0,0.0,0.006102522375915417,0.4938974776240846
exact_026,3533,4.0,17.0,4.0,0.0007741378765393702,0.00019353446913484255,0.00023893144337634883,4.25,5.0,0.0,0.0,0.49796582587469473,0.002034174125305266
exact_026,3534,4.0,16.0,4.0,0.0007741378765393702,0.00019353446913484255,0.00023893144337634883,4.0,4.0,0.0,0.0,0.4922701383238406,0.007729861676159411
exact_026,3535,5.0,23.0,5.0,0.0008046446432296625,0.00016092892864593252,0.00019114515470107908,4.6,5.0,0.0,0.0,0.004475183075671287,0.4955248169243287
exact_026,3536,4.0,18.0,4.0,0.0007263515878641005,0.00018158789696602512,0.00019114515470107908,4.5,5.0,0.0,0.0,0.0004068348250610278,0.49959316517493896
exact_026,3537,4.0,18.0,4.0,0.0006330727523699741,0.00015826818809249352,0.00019114515470107908,4.5,5.0,0.0,0.0,0.0004068348250610278,0.49959316517493896
exact_026,3538,5.0,23.0,5.0,0.0008629248008980215,0.0001725849601796043,0.00029866430422043603,4.6,5.0,0.0,0.0,0.4991863303498783,0.0008136696501216956
exact_026,3539,4.0,15.0,4.0,0.0008863400823489037,0.00022158502058722593,0.00029866430422043603,3.75,5.0,0.0,0.0,0.4975589910496336,0.002441008950366419
exact_026,3540,3.0,12.0,3.0,0.0006427255826823783,0.00021424186089412609,0.00029866430422043603,4.0,5.0,0.0,0.0,0.0,0.5
exact_026,3541,5.0,21.0,5.0,0.0008935080256501941,0.00017870160513003882,0.00029866430422043603,4.2,5.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3542,5.0,23.0,5.0,0.0008792677116249637,0.00017585354232499273,0.00019114515470107908,4.6,5.0,0.0,0.0,0.5004068348250602,0.0004068348250602094
exact_026,3543,5.0,23.0,5.0,0.0008792677116249637,0.00017585354232499273,0.00019114515470107908,4.6,5.0,0.0,0.0,0.5004068348250602,0.0004068348250602094
exact_026,3544,5.0,24.0,5.0,0.0007453896452723279,0.00014907792905446558,0.00023893144337634883,4.8,5.0,0.0,0.0,0.003661513425549222,0.4963384865744508
exact_026,3545,5.0,24.0,5.0,0.0006903398407184172,0.00013806796814368343,0.00023893144337634883,4.8,5.0,0.0,0.0,0.003661513425549222,0.4963384865744508
exact_026,3546,4.0,17.0,4.0,0.0007741378765393702,0.00019353446913484255,0.00023893144337634883,4.25,5.0,0.0,0.0,0.4987794955248163,0.0012205044751836813
exact_026,3547,4.0,17.0,4.0,0.0007913409404624673,0.00019783523511561683,0.00023893144337634883,4.25,5.0,0.0,0.0,0.49796582587469473,0.002034174125305266
exact_026,3548,4.0,17.0,4.0,0.0007473010968193388,0.0001868252742048347,0.00023893144337634883,4.25,5.0,0.0,0.0,0.4963384865744502,0.0036615134255498227
exact_026,3549,4.0,17.0,4.0,0.0007741378765393702,0.00019353446913484255,0.00023893144337634883,4.25,5.0,0.0,0.0,0.0004068348250610278,0.49959316517493896
exact_026,3550,4.0,17.0,4.0,0.0007645806188043163,0.00019114515470107908,0.00019114515470107908,4.25,5.0,0.0,0.0,0.0004068348250610278,0.49959316517493896
exact_026,3551,4.0,16.0,4.0,0.0008338707373834574,0.00020846768434586434,0.00029866430422043603,4.0,5.0,0.0,0.0,0.0015079230044615923,0.4984920769955384
exact_026,3552,3.0,12.0,3.0,0.0006427255826823783,0.00021424186089412609,0.00029866430422043603,4.0,5.0,0.0,0.0,0.0,0.5
exact_026,3553,4.0,17.0,4.0,0.0007053256208469817,0.00017633140521174543,0.00023893144337634883,4.25,5.0,0.0,0.0,0.0004068348250610278,0.49959316517493896
exact_026,3554,5.0,21.0,5.0,0.0008276929259835187,0.00016553858519670374,0.00029866430422043603,4.2,5.0,0.0,0.0,0.4995931651749381,0.00040683482506187474
exact_026,3555,3.0,12.0,3.0,0.0007502447322017354,0.00025008157740057845,0.00029866430422043603,4.0,5.0,0.0,0.0,0.4890154597233523,0.010984540276647692
exact_026,3556,5.0,24.0,5.0,0.0007726431214296078,0.00015452862428592156,0.00029866430422043603,4.8,5.0,0.0,0.0,0.49837266069975494,0.0016273393002450565
exact_026,3557,3.0,11.0,3.0,0.0006690080414537767,0.00022300268048459224,0.00023893144337634883,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3558,2.0,8.0,2.0,0.0003440612784619423,0.00017203063923097115,0.00019114515470107908,4.0,4.0,0.0,0.0,0.0,0.5
exact_026,3559,3.0,12.0,3.0,0.0006307790105135609,0.00021025967017118696,0.00023893144337634883,4.0,4.0,0.0,0.0,0.0,0.5
exact_026,3560,2.0,4.0,2.0,0.0007831513006918976,0.0003915756503459488,0.0004098209204163526,2.0,2.0,0.0,2.0,0.014080157377735677,0.48591984262226434
exact_026,3561,2.0,4.0,2.0,0.0007831513006918976,0.0003915756503459488,0.0004098209204163526,2.0,2.0,0.0,2.0,0.4987794955248163,0.0012205044751836813
exact_026,3562,4.0,16.0,4.0,0.000814660649335999,0.00020366516233399974,0.00023893144337634883,4.0,4.0,0.0,0.0,0.0032546786004882164,0.4967453213995118
exact_026,3563,4.0,16.0,4.0,0.0008697104538899097,0.00021742761347247742,0.00023893144337634883,4.0,5.0,0.0,0.0,0.4999999999999993,7.216449660063518e-16
exact_026,3564,3.0,11.0,3.0,0.0008511932670282427,0.0002837310890094142,0.00037333038027554505,3.6666666666666665,4.0,0.0,0.0,0.4991863303498783,0.0008136696501216956
exact_026,3565,2.0,5.0,2.0,0.0007653272795648673,0.0003826636397824337,0.0004666629753444313,2.5,3.0,0.0,1.0,0.0,0.5
exact_026,3566,2.0,5.0,2.0,0.0008399933556199764,0.0004199966778099882,0.0004666629753444313,2.5,3.0,0.0,1.0,0.49877949552481726,0.0012205044751827376
exact_026,3567,2.0,5.0,2.0,0.0008399933556199764,0.0004199966778099882,0.0004666629753444313,2.5,3.0,0.0,1.0,0.49877949552481726,0.0012205044751827376
exact_026,3568,2.0,4.0,2.0,0.0008399933556199764,0.0004199966778099882,0.0004666629753444313,2.0,2.0,0.0,2.0,0.49877949552481726,0.0012205044751827376
exact_026,3569,4.0,16.0,4.0,0.0008720997683236732,0.0002180249420809183,0.00029866430422043603,4.0,5.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3570,4.0,15.0,4.0,0.0008720997683236732,0.0002180249420809183,0.00029866430422043603,3.75,5.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3571,3.0,10.0,3.0,0.0008489532847465894,0.00028298442824886314,0.0004666629753444313,3.3333333333333335,4.0,0.0,0.0,0.49877949552481726,0.0012205044751827376
exact_026,3572,3.0,11.0,3.0,0.0006690080414537767,0.00022300268048459224,0.00023893144337634883,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3573,3.0,11.0,3.0,0.0007765271909731337,0.0002588423969910446,0.00029866430422043603,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3574,3.0,12.0,3.0,0.000836260051817221,0.0002787533506057403,0.00029866430422043603,4.0,4.0,0.0,0.0,0.3598660503736086,0.14013394962639142
exact_026,3575,3.0,11.0,3.0,0.0007765271909731337,0.0002588423969910446,0.00029866430422043603,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3576,4.0,14.0,4.0,0.0008510738013065546,0.00021276845032663864,0.00029866430422043603,3.5,4.0,0.0,0.0,0.49837266069975655,0.0016273393002434466
exact_026,3577,3.0,11.0,3.0,0.0008631398391970602,0.0002877132797323534,0.00037333038027554505,3.6666666666666665,4.0,0.0,0.0,0.49104963384865774,0.00895036615134226
exact_026,3578,2.0,5.0,2.0,0.0007466607605510901,0.00037333038027554505,0.00037333038027554505,2.5,3.0,0.0,1.0,0.01352453767378216,0.48647546232621786
exact_026,3579,3.0,11.0,3.0,0.0007634486774481488,0.00025448289248271625,0.00037333038027554505,3.6666666666666665,4.0,0.0,0.0,0.49542748501018696,0.004572514989813037
exact_026,3580,3.0,11.0,3.0,0.0007634486774481488,0.00025448289248271625,0.00037333038027554505,3.6666666666666665,4.0,0.0,0.0,0.49471114727420573,0.005288852725794269
exact_026,3581,3.0,11.0,3.0,0.000803406978352973,0.00026780232611765765,0.00037333038027554505,3.6666666666666665,4.0,0.0,0.0,0.4975589910496336,0.002441008950366419
exact_026,3582,3.0,11.0,3.0,0.0005352064331630214,0.0001784021443876738,0.00019114515470107908,3.6666666666666665,5.0,0.0,0.0,0.0,0.5
exact_026,3583,5.0,19.0,5.0,0.0007554056513786646,0.00015108113027573292,0.00019114515470107908,3.8,5.0,0.0,0.0,0.500406834825061,0.00040683482506098656
exact_026,3584,3.0,10.0,3.0,0.0005734354641032372,0.00019114515470107908,0.00019114515470107908,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_026,3585,3.0,11.0,3.0,0.0005352064331630214,0.0001784021443876738,0.00019114515470107908,3.6666666666666665,5.0,0.0,0.0,0.0,0.5
exact_026,3586,3.0,11.0,3.0,0.00048015662860911065,0.0001600522095363702,0.00019114515470107908,3.6666666666666665,5.0,0.0,0.0,0.0,0.5
exact_026,3587,3.0,10.0,3.0,0.0007801410290542008,0.0002600470096847336,0.00046666297534443115,3.3333333333333335,4.0,0.0,0.0,0.4963384865744502,0.0036615134255498227
exact_026,3588,3.0,11.0,3.0,0.0007556744492524627,0.00025189148308415424,0.00046666297534443115,3.6666666666666665,5.0,0.0,0.0,0.4963384865744502,0.0036615134255498227
exact_026,3589,2.0,6.0,2.0,0.000774473873881618,0.000387236936940809,0.0005833287191805389,3.0,4.0,0.0,1.0,0.009764035801464609,0.4902359641985354
exact_026,3590,3.0,8.0,3.0,0.00091092612787233,0.00030364204262411,0.00037333038027554505,2.6666666666666665,4.0,0.0,2.0,0.4991863303498783,0.0008136696501216956
exact_026,3591,4.0,15.0,4.0,0.0007668743606607292,0.0001917185901651823,0.00023893144337634883,3.75,4.0,0.0,0.0,0.003661513425549221,0.4963384865744508
exact_026,3592,3.0,11.0,3.0,0.0007765271909731337,0.0002588423969910446,0.00029866430422043603,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3593,3.0,11.0,3.0,0.0005734354641032372,0.00019114515470107908,0.00019114515470107908,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3594,4.0,15.0,4.0,0.0007645806188043163,0.00019114515470107908,0.00019114515470107908,3.75,4.0,0.0,0.0,0.4975589910496336,0.002441008950366419
exact_026,3595,4.0,15.0,4.0,0.0007435546517871976,0.0001858886629467994,0.00023893144337634883,3.75,4.0,0.0,0.0,0.0016273393002441095,0.4983726606997559
exact_026,3596,2.0,4.0,2.0,0.0008222601625568878,0.0004111300812784439,0.0005833287191805389,2.0,2.0,0.0,2.0,0.49837266069975494,0.0016273393002450565
exact_026,3597,2.0,6.0,2.0,0.0007362448429414022,0.0003681224214707011,0.0005833287191805389,3.0,4.0,0.0,1.0,0.0,0.5
exact_026,3598,3.0,11.0,3.0,0.0006905118713576481,0.0002301706237858827,0.00029866430422043603,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3599,4.0,13.0,4.0,0.00082192416521464,0.00020548104130366,0.00023893144337634883,3.25,4.0,0.0,1.0,0.006509357200976438,0.49349064279902355
exact_026,3600,4.0,14.0,4.0,0.0008434279951185114,0.00021085699877962784,0.00029866430422043603,3.5,4.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3601,3.0,9.0,3.0,0.000895992912661308,0.00029866430422043603,0.00029866430422043603,3.0,3.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3602,3.0,9.0,3.0,0.0007884737631419511,0.0002628245877139837,0.00029866430422043603,3.0,3.0,0.0,0.0,0.0004068348250610278,0.49959316517493896
exact_026,3603,3.0,10.0,3.0,0.0007287409022978639,0.00024291363409928795,0.00029866430422043603,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_026,3604,3.0,9.0,3.0,0.0007884737631419511,0.0002628245877139837,0.00029866430422043603,3.0,3.0,0.0,0.0,0.0004068348250610278,0.49959316517493896
exact_026,3605,3.0,10.0,3.0,0.0007287409022978639,0.00024291363409928795,0.00029866430422043603,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_026,3606,3.0,9.0,3.0,0.000895992912661308,0.00029866430422043603,0.00029866430422043603,3.0,3.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3607,4.0,15.0,4.0,0.0008697104538899097,0.00021742761347247742,0.00023893144337634883,3.75,4.0,0.0,0.0,0.49877949552481726,0.0012205044751827376
exact_026,3608,2.0,7.0,2.0,0.0005375957475967849,0.00026879787379839246,0.00029866430422043603,3.5,4.0,0.0,0.0,0.0,0.5
exact_026,3609,3.0,12.0,3.0,0.0007765271909731337,0.0002588423969910446,0.00029866430422043603,4.0,4.0,0.0,0.0,0.0,0.5
exact_026,3610,3.0,11.0,3.0,0.0007801410290542009,0.00026004700968473366,0.0004666629753444313,3.6666666666666665,5.0,0.0,0.0,0.002034174125305123,0.4979658258746949
exact_026,3611,3.0,9.0,3.0,0.0008489532847465894,0.00028298442824886314,0.0004666629753444313,3.0,3.0,0.0,0.0,0.49877949552481726,0.0012205044751827376
exact_026,3612,3.0,10.0,3.0,0.0008489532847465894,0.00028298442824886314,0.0004666629753444313,3.3333333333333335,4.0,0.0,0.0,0.49877949552481726,0.0012205044751827376
exact_026,3613,4.0,15.0,4.0,0.0008032875126312847,0.00020082187815782118,0.00029866430422043603,3.75,5.0,0.0,0.0,0.002034174125305123,0.4979658258746949
exact_026,3614,4.0,16.0,4.0,0.000872577631210426,0.0002181444078026065,0.00029866430422043603,4.0,5.0,0.0,0.0,0.4991863303498783,0.0008136696501216956
exact_026,3615,4.0,16.0,4.0,0.0008032875126312847,0.00020082187815782118,0.00029866430422043603,4.0,5.0,0.0,0.0,0.002034174125305123,0.4979658258746949
exact_026,3616,3.0,10.0,3.0,0.0007556206896777032,0.0002518735632259011,0.00037333038027554505,3.3333333333333335,4.0,0.0,0.0,0.0008136696501220556,0.49918633034987797
exact_026,3617,3.0,10.0,3.0,0.0007556206896777032,0.0002518735632259011,0.00037333038027554505,3.3333333333333335,4.0,0.0,0.0,0.499186330349878,0.0008136696501219731
exact_026,3618,4.0,16.0,4.0,0.0007337871033321359,0.00018344677583303397,0.00023893144337634883,4.0,5.0,0.0,0.0,0.0048820179007323045,0.4951179820992677
exact_026,3619,3.0,10.0,3.0,0.0007045848945602194,0.00023486163152007313,0.0002745082964827915,3.3333333333333335,4.0,0.0,0.0,0.0004068348250610278,0.49959316517493896
exact_026,3620,4.0,15.0,4.0,0.0007913409404624673,0.00019783523511561683,0.00023893144337634883,3.75,4.0,0.0,0.0,0.5,0.0
exact_026,3621,2.0,5.0,2.0,0.0007466607605510901,0.00037333038027554505,0.00037333038027554505,2.5,3.0,0.0,1.0,0.014646053702196888,0.4853539462978031
exact_026,3622,3.0,8.0,3.0,0.000895992912661308,0.00029866430422043603,0.00029866430422043603,2.6666666666666665,3.0,0.0,1.0,0.4995931651749388,0.0004068348250612086
exact_026,3623,4.0,15.0,4.0,0.0007688049267232102,0.00019220123168080255,0.00029866430422043603,3.75,4.0,0.0,0.0,0.4995931651749381,0.00040683482506187474
exact_026,3624,3.0,10.0,3.0,0.0007765271909731337,0.0002588423969910446,0.00029866430422043603,3.3333333333333335,4.0,0.0,0.0,0.4971521562245733,0.002847843775426684
exact_026,3625,2.0,6.0,2.0,0.000774473873881618,0.000387236936940809,0.0005833287191805389,3.0,4.0,0.0,1.0,0.49430431244914586,0.005695687550854145
exact_026,3626,3.0,12.0,3.0,0.000621221752778507,0.00020707391759283567,0.00023893144337634883,4.0,4.0,0.0,0.0,0.0,0.5
exact_026,3627,4.0,16.0,4.0,0.0007645806188043163,0.00019114515470107908,0.00019114515470107908,4.0,4.0,0.0,0.0,0.4971521562245733,0.002847843775426684
exact_026,3628,4.0,16.0,4.0,0.0007645806188043163,0.00019114515470107908,0.00019114515470107908,4.0,4.0,0.0,0.0,0.4975589910496336,0.002441008950366419
exact_026,3629,4.0,16.0,4.0,0.0007263515878641005,0.00018158789696602512,0.00019114515470107908,4.0,4.0,0.0,0.0,0.0016273393002441113,0.4983726606997559
exact_026,3630,4.0,16.0,4.0,0.0007263515878641005,0.00018158789696602512,0.00019114515470107908,4.0,4.0,0.0,0.0,0.003254678600488219,0.4967453213995118
exact_026,3631,4.0,16.0,4.0,0.0007263515878641005,0.00018158789696602512,0.00019114515470107908,4.0,4.0,0.0,0.0,0.004475183075671286,0.4955248169243287
exact_026,3632,4.0,16.0,4.0,0.0007645806188043163,0.00019114515470107908,0.00019114515470107908,4.0,4.0,0.0,0.0,0.5,0.0
exact_026,3633,4.0,16.0,4.0,0.0007435546517871976,0.0001858886629467994,0.00023893144337634883,4.0,4.0,0.0,0.0,0.0061025223759154125,0.4938974776240846
exact_026,3634,4.0,15.0,4.0,0.0007435546517871976,0.0001858886629467994,0.00023893144337634883,3.75,4.0,0.0,0.0,0.0024410089503661544,0.49755899104963386
exact_026,3635,2.0,5.0,2.0,0.0007466607605510901,0.00037333038027554505,0.00037333038027554505,2.5,3.0,0.0,1.0,0.010984540276647676,0.4890154597233523
exact_026,3636,3.0,11.0,3.0,0.000621221752778507,0.00020707391759283567,0.00023893144337634883,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3637,2.0,6.0,2.0,0.0004898094589215151,0.00024490472946075753,0.00029866430422043603,3.0,4.0,0.0,1.0,0.0,0.5
exact_026,3638,2.0,5.0,2.0,0.0007653272795648673,0.0003826636397824337,0.0004666629753444313,2.5,3.0,0.0,1.0,0.0,0.5
exact_026,3639,2.0,4.0,2.0,0.0008399933556199764,0.0004199966778099882,0.0004666629753444313,2.0,2.0,0.0,2.0,0.49877949552481726,0.0012205044751827376
exact_026,3640,3.0,9.0,3.0,0.000895992912661308,0.00029866430422043603,0.00029866430422043603,3.0,3.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3641,3.0,9.0,3.0,0.000895992912661308,0.00029866430422043603,0.00029866430422043603,3.0,3.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3642,2.0,6.0,2.0,0.00045636509880594576,0.00022818254940297288,0.00037807204344038364,3.0,4.0,0.0,1.0,0.0,0.5
exact_026,3643,3.0,11.0,3.0,0.000615888802962347,0.00020529626765411566,0.00029866430422043603,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3644,4.0,12.0,4.0,0.0007473010968193388,0.0001868252742048347,0.00023893144337634883,3.0,4.0,0.0,1.0,0.5,0.0
exact_026,3645,2.0,4.0,2.0,0.00070559441872078,0.00035279720936039,0.00046666297534443115,2.0,2.0,0.0,2.0,0.0,0.5
exact_026,3646,2.0,4.0,2.0,0.0007653272795648672,0.0003826636397824336,0.00046666297534443115,2.0,2.0,0.0,2.0,0.4987794955248163,0.0012205044751836813
exact_026,3647,3.0,10.0,3.0,0.0007287409022978639,0.00024291363409928795,0.00029866430422043603,3.3333333333333335,4.0,0.0,0.0,0.002034174125305123,0.4979658258746949
exact_026,3648,4.0,14.0,4.0,0.0007405919018893309,0.00018514797547233272,0.00029866430422043603,3.5,4.0,0.0,0.0,0.006509357200976438,0.49349064279902355
exact_026,3649,3.0,12.0,3.0,0.0006951949276478245,0.00023173164254927485,0.00029866430422043603,4.0,4.0,0.0,0.0,0.0,0.5
exact_026,3650,3.0,9.0,3.0,0.000895992912661308,0.00029866430422043603,0.00029866430422043603,3.0,3.0,0.0,0.0,0.4995931651749388,0.0004068348250612086
exact_026,3651,4.0,15.0,4.0,0.0008175278266565151,0.00020438195666412878,0.00029866430422043603,3.75,4.0,0.0,0.0,0.49389747762408465,0.0061025223759153535
exact_026,3652,4.0,15.0,4.0,0.0007359088455991544,0.0001839772113997886,0.00023893144337634883,3.75,4.0,0.0,0.0,0.004882017900732302,0.4951179820992677
exact_026,3653,3.0,11.0,3.0,0.0006690080414537767,0.00022300268048459224,0.00023893144337634883,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
exact_026,3654,4.0,16.0,4.0,0.0007592476689881562,0.00018981191724703905,0.00029866430422043603,4.0,4.0,0.0,0.0,0.4971521562245733,0.002847843775426684
exact_026,3655,3.0,10.0,3.0,0.0006905118713576481,0.0002301706237858827,0.00029866430422043603,3.3333333333333335,4.0,0.0,0.0,0.0,0.5
exact_026,3656,3.0,11.0,3.0,0.0007765271909731337,0.0002588423969910446,0.00029866430422043603,3.6666666666666665,4.0,0.0,0.0,0.0,0.5
