instance,vertex,degree,weighted_degree,hyperedge_participation,mwu_weighted_degree,mean_incident_mwu,max_incident_mwu,mean_incident_edge_size,max_incident_edge_size,singleton_participation,binary_participation,x_avg,certainty
exact_051,237,8.0,23.0,8.0,0.004841285578699731,0.0006051606973374664,0.004805500200366321,2.875,3.0,0.0,1.0,0.49971291866028755,0.0002870813397124472
exact_051,238,5.0,14.0,5.0,0.004825976685017048,0.0009651953370034096,0.004805500200366321,2.8,3.0,0.0,1.0,0.4983732057416265,0.0016267942583734762
exact_051,239,5.0,14.0,5.0,0.0048572592679210136,0.0009714518535842027,0.004805500200366321,2.8,3.0,0.0,1.0,0.4975119617224865,0.0024880382775134824
exact_051,240,11.0,32.0,11.0,0.00484782721689595,0.0004407115651723591,0.004805500200366321,2.909090909090909,3.0,0.0,1.0,0.5000956937799051,9.569377990514827e-05
exact_051,241,6.0,17.0,6.0,0.004820023933537286,0.0008033373222562143,0.004805500200366321,2.8333333333333335,3.0,0.0,1.0,0.4989473684210542,0.0010526315789458063
exact_051,242,8.0,23.0,8.0,0.004812245090566299,0.0006015306363207874,0.004805500200366321,2.875,3.0,0.0,1.0,0.4992344497607663,0.0007655502392336921
exact_051,243,12.0,35.0,12.0,0.0030773023570524177,0.00025644186308770145,0.0024604161025875565,2.9166666666666665,3.0,0.0,1.0,0.0017224880382775117,0.4982775119617225
exact_051,244,7.0,20.0,7.0,0.004471240144759269,0.000638748592108467,0.0024604161025875565,2.857142857142857,3.0,0.0,1.0,0.49933014354066835,0.0006698564593316525
exact_051,245,6.0,17.0,6.0,0.004515122659776097,0.0007525204432960162,0.0038444001602930566,2.8333333333333335,3.0,0.0,1.0,0.49827751196172043,0.0017224880382795682
exact_051,246,10.0,29.0,10.0,0.004360386815330426,0.00043603868153304265,0.0038444001602930566,2.9,3.0,0.0,1.0,0.4991387559808623,0.0008612440191376747
exact_051,247,9.0,26.0,9.0,0.003931930382440012,0.0004368811536044458,0.0038444001602930566,2.888888888888889,3.0,0.0,1.0,0.00590839173103187,0.49409160826896814
exact_051,248,6.0,17.0,6.0,0.00402277385664512,0.0006704623094408533,0.0038444001602930566,2.8333333333333335,3.0,0.0,1.0,0.4992344497607649,0.0007655502392350799
exact_051,249,3.0,8.0,3.0,0.004805500200366321,0.0016018334001221069,0.004805500200366321,2.6666666666666665,3.0,0.0,1.0,0.49627732590553475,0.0037226740944652503
exact_051,250,7.0,20.0,7.0,0.004807057643274687,0.0006867225204678125,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.4994258373205745,0.000574162679425505
exact_051,251,3.0,8.0,3.0,0.004823265919913237,0.0016077553066377456,0.004805500200366321,2.6666666666666665,3.0,0.0,1.0,0.4989473684210542,0.0010526315789458063
exact_051,252,6.0,17.0,6.0,0.004814645357805424,0.0008024408929675707,0.004805500200366321,2.8333333333333335,3.0,0.0,1.0,0.49971291866028755,0.0002870813397124472
exact_051,253,5.0,14.0,5.0,0.0041775284259767355,0.0008355056851953471,0.0041775284259767355,2.8,3.0,0.0,1.0,0.498468899521531,0.001531100478468994
exact_051,254,12.0,35.0,12.0,0.004264915350145552,0.0003554096125121293,0.0041775284259767355,2.9166666666666665,3.0,0.0,1.0,0.499009893642421,0.0009901063575790126
exact_051,255,5.0,14.0,5.0,0.004740912441566517,0.0009481824883133033,0.004739352967591888,2.8,3.0,0.0,1.0,0.4992410358376255,0.0007589641623744758
exact_051,256,5.0,14.0,5.0,0.004747738566784072,0.0009495477133568145,0.004739352967591888,2.8,3.0,0.0,1.0,0.5,0.0
exact_051,257,8.0,23.0,8.0,0.004673811715680938,0.0005842264644601173,0.003974698496475949,2.875,3.0,0.0,1.0,0.49883759357443613,0.0011624064255638666
exact_051,258,9.0,26.0,9.0,0.0045745263763775626,0.0005082807084863958,0.003974698496475949,2.888888888888889,3.0,0.0,1.0,0.4970205194177178,0.0029794805822822013
exact_051,259,7.0,20.0,7.0,0.004807193632135349,0.000686741947447907,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.4990430622009563,0.0009569377990437111
exact_051,260,9.0,26.0,9.0,0.004895857896594072,0.0005439842107326748,0.004805500200366321,2.888888888888889,3.0,0.0,1.0,0.498246054073882,0.0017539459261179946
exact_051,261,7.0,20.0,7.0,0.004810822435837785,0.0006872603479768265,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.4983732057416265,0.0016267942583734762
exact_051,262,11.0,32.0,11.0,0.00482132704012848,0.0004383024581934982,0.004805500200366321,2.909090909090909,3.0,0.0,1.0,0.4994258373205745,0.000574162679425505
exact_051,263,13.0,38.0,13.0,0.0040907166925613445,0.0003146705148124111,0.003939370679717635,2.923076923076923,3.0,0.0,1.0,0.4988516746411493,0.001148325358850677
exact_051,264,7.0,20.0,7.0,0.0039511025470324096,0.0005644432210046299,0.003939370679717635,2.857142857142857,3.0,0.0,1.0,0.4979304761427012,0.002069523857298805
exact_051,265,7.0,20.0,7.0,0.004806236052508409,0.0006866051503583442,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.49999999999999856,1.4432899320127035e-15
exact_051,266,4.0,11.0,4.0,0.0048074495428346055,0.0012018623857086514,0.004805500200366321,2.75,3.0,0.0,1.0,0.49782040863440047,0.0021795913655995314
exact_051,267,7.0,20.0,7.0,0.004144815586683085,0.000592116512383298,0.004001103289724707,2.857142857142857,3.0,0.0,1.0,0.49969731621085245,0.0003026837891475509
exact_051,268,10.0,29.0,10.0,0.004179286641013086,0.00041792866410130864,0.004001103289724707,2.9,3.0,0.0,1.0,0.4996172248803816,0.00038277511961837263
exact_051,269,4.0,11.0,4.0,0.004805500200366321,0.0012013750500915802,0.004805500200366321,2.75,3.0,0.0,1.0,0.4975884241664771,0.0024115758335229165
exact_051,270,9.0,26.0,9.0,0.004811857928218753,0.0005346508809131947,0.004805500200366321,2.888888888888889,3.0,0.0,1.0,0.4990430622009563,0.0009569377990437111
exact_051,271,4.0,11.0,4.0,0.004807059674340949,0.0012017649185852373,0.004805500200366321,2.75,3.0,0.0,1.0,0.4998086124401925,0.00019138755980752098
exact_051,272,3.0,8.0,3.0,0.004810259337251783,0.0016034197790839276,0.004805500200366321,2.6666666666666665,3.0,0.0,1.0,0.4988516746411489,0.001148325358851121
exact_051,273,4.0,11.0,4.0,0.004071255310129443,0.0010178138275323608,0.004071255310129443,2.75,3.0,0.0,1.0,0.5000956937799035,9.569377990348293e-05
exact_051,274,3.0,8.0,3.0,0.00408513097742161,0.0013617103258072034,0.004071255310129443,2.6666666666666665,3.0,0.0,1.0,0.49940325004987096,0.0005967499501290385
exact_051,275,8.0,23.0,8.0,0.004808307253520652,0.0006010384066900815,0.004805500200366321,2.875,3.0,0.0,1.0,0.4992344497607663,0.0007655502392336921
exact_051,276,5.0,14.0,5.0,0.004805500200366321,0.0009611000400732641,0.004805500200366321,2.8,3.0,0.0,1.0,0.4978847055606527,0.002115294439347326
exact_051,277,7.0,20.0,7.0,0.004811449121473148,0.000687349874496164,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.4988516746411489,0.001148325358851121
exact_051,278,12.0,35.0,12.0,0.004867391024181079,0.00040561591868175655,0.004805500200366321,2.9166666666666665,3.0,0.0,1.0,0.49990430622009613,9.569377990387151e-05
exact_051,279,8.0,23.0,8.0,0.004833866866715862,0.0006042333583394828,0.004805500200366321,2.875,3.0,0.0,1.0,0.4998086124401925,0.00019138755980752098
exact_051,280,5.0,14.0,5.0,0.004812936351749855,0.000962587270349971,0.004805500200366321,2.8,3.0,0.0,1.0,0.49952153110047776,0.00047846889952224414
exact_051,281,9.0,26.0,9.0,0.0039494042346433465,0.0004388226927381496,0.0038444001602930566,2.888888888888889,3.0,0.0,1.0,0.004645691438055053,0.49535430856194496
exact_051,282,10.0,29.0,10.0,0.003981943941760946,0.0003981943941760946,0.0038444001602930566,2.9,3.0,0.0,1.0,0.4988516746411493,0.001148325358850677
exact_051,283,8.0,23.0,8.0,0.004865554107129059,0.0006081942633911324,0.004805500200366321,2.875,3.0,0.0,1.0,0.49999999999999856,1.4432899320127035e-15
exact_051,284,4.0,11.0,4.0,0.004805500200366321,0.0012013750500915802,0.004805500200366321,2.75,3.0,0.0,1.0,0.49659297171464056,0.003407028285359437
exact_051,285,8.0,23.0,8.0,0.003966088747541329,0.0004957610934426661,0.0038444001602930566,2.875,3.0,0.0,1.0,0.4981818181818179,0.0018181818181821074
exact_051,286,6.0,17.0,6.0,0.004276282551153125,0.0007127137585255208,0.0038444001602930566,2.8333333333333335,3.0,0.0,1.0,0.49933014354066835,0.0006698564593316525
exact_051,287,11.0,32.0,11.0,0.004569164728197854,0.00041537861165435037,0.0038444001602930566,2.909090909090909,3.0,0.0,1.0,0.49830904472309645,0.0016909552769035496
exact_051,288,9.0,26.0,9.0,0.004413637505024532,0.000490404167224948,0.0038444001602930566,2.888888888888889,3.0,0.0,1.0,0.49837320574162713,0.0016267942583728656
exact_051,289,6.0,17.0,6.0,0.004805500200366321,0.0008009167000610534,0.004805500200366321,2.8333333333333335,3.0,0.0,1.0,0.49692706437061485,0.003072935629385154
exact_051,290,7.0,20.0,7.0,0.0048439693867220425,0.0006919956266745775,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.4994607405232604,0.0005392594767396064
exact_051,291,8.0,23.0,8.0,0.004419200421128752,0.000552400052641094,0.004387084120895161,2.875,3.0,0.0,1.0,0.4987019474856133,0.0012980525143866939
exact_051,292,10.0,29.0,10.0,0.004684481726599013,0.00046844817265990124,0.004387084120895161,2.9,3.0,0.0,1.0,0.4980861244019137,0.001913875598086312
exact_051,293,6.0,17.0,6.0,0.004805500200366321,0.0008009167000610534,0.004805500200366321,2.8333333333333335,3.0,0.0,1.0,0.49751900519362147,0.0024809948063785336
exact_051,294,8.0,23.0,8.0,0.004809741883447468,0.0006012177354309335,0.004805500200366321,2.875,3.0,0.0,1.0,0.49952153110047776,0.00047846889952224414
exact_051,295,9.0,26.0,9.0,0.004105426557012771,0.0004561585063347523,0.0038444001602930566,2.888888888888889,3.0,0.0,1.0,0.4988516746411493,0.001148325358850677
exact_051,296,12.0,35.0,12.0,0.004284603704149146,0.0003570503086790955,0.0038444001602930566,2.9166666666666665,3.0,0.0,1.0,0.49942583732057366,0.0005741626794263377
exact_051,297,11.0,32.0,11.0,0.004898222875153139,0.00044529298865028535,0.004805500200366321,2.909090909090909,3.0,0.0,1.0,0.49866028708133975,0.0013397129186602519
exact_051,298,8.0,23.0,8.0,0.004885281449474406,0.0006106601811843007,0.004805500200366321,2.875,3.0,0.0,1.0,0.4988516746411489,0.001148325358851121
exact_051,299,10.0,29.0,10.0,0.004108688191175496,0.00041086881911754956,0.0038444001602930566,2.9,3.0,0.0,1.0,0.4997129186602853,0.00028708133971472316
exact_051,300,6.0,17.0,6.0,0.004055748294196363,0.0006759580490327271,0.0038444001602930566,2.8333333333333335,3.0,0.0,1.0,0.4990430622009568,0.0009569377990432115
exact_051,301,6.0,17.0,6.0,0.003947379742494617,0.0006578966237491029,0.003946868734062611,2.8333333333333335,3.0,0.0,1.0,0.4990328597196986,0.0009671402803014262
exact_051,302,6.0,17.0,6.0,0.003955066689386026,0.0006591777815643376,0.003946868734062611,2.8333333333333335,3.0,0.0,1.0,0.4997696594417896,0.00023034055821041788
exact_051,303,2.0,5.0,2.0,0.004805500200366321,0.0024027501001831603,0.004805500200366321,2.5,3.0,0.0,1.0,0.4849760765550239,0.015023923444976106
exact_051,304,9.0,26.0,9.0,0.004824555338286627,0.0005360617042540697,0.004805500200366321,2.888888888888889,3.0,0.0,1.0,0.49933014354066924,0.0006698564593307643
exact_051,305,12.0,35.0,12.0,0.00469984748690901,0.0003916539572424175,0.004696831638903163,2.9166666666666665,3.0,0.0,1.0,0.4992344497607649,0.0007655502392350799
exact_051,306,8.0,23.0,8.0,0.004703671683736018,0.0005879589604670022,0.004696831638903163,2.875,3.0,0.0,1.0,0.49694861883805624,0.003051381161943756
exact_051,307,5.0,14.0,5.0,0.0038444001602930566,0.0007688800320586113,0.0038444001602930566,2.8,3.0,0.0,1.0,0.003517972354694489,0.4964820276453055
exact_051,308,6.0,17.0,6.0,0.00401503814139033,0.0006691730235650551,0.0038444001602930566,2.8333333333333335,3.0,0.0,1.0,0.49980861244019076,0.00019138755980924183
exact_051,309,12.0,35.0,12.0,0.004468177970519758,0.0003723481642099798,0.0038444001602930566,2.9166666666666665,3.0,0.0,1.0,0.4988516746411493,0.001148325358850677
exact_051,310,8.0,23.0,8.0,0.004544555952465031,0.0005680694940581289,0.0038444001602930566,2.875,3.0,0.0,1.0,0.4986602870813377,0.0013397129186623058
exact_051,311,7.0,20.0,7.0,0.004250417217610496,0.0006072024596586422,0.00419003248563931,2.857142857142857,3.0,0.0,1.0,0.49996558645064026,3.4413549359735285e-05
exact_051,312,4.0,11.0,4.0,0.004212725818718943,0.0010531814546797357,0.00419003248563931,2.75,3.0,0.0,1.0,0.4986602870813377,0.0013397129186623058
exact_051,313,7.0,20.0,7.0,0.004507538145553476,0.0006439340207933537,0.0038444001602930566,2.857142857142857,3.0,0.0,1.0,0.4991387559808623,0.0008612440191376747
exact_051,314,10.0,29.0,10.0,0.003935182032024169,0.00039351820320241684,0.0038444001602930566,2.9,3.0,0.0,1.0,0.00331483349408564,0.4966851665059144
exact_051,315,7.0,20.0,7.0,0.004849823116537479,0.0006928318737910685,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.49913875598086194,0.0008612440191380633
exact_051,316,5.0,14.0,5.0,0.004840958533303247,0.0009681917066606495,0.004805500200366321,2.8,3.0,0.0,1.0,0.49866028708133975,0.0013397129186602519
exact_051,317,10.0,29.0,10.0,0.0039047395714287797,0.000390473957142878,0.0038444001602930566,2.9,3.0,0.0,1.0,0.005550239234449767,0.49444976076555025
exact_051,318,8.0,23.0,8.0,0.004015465783724249,0.0005019332229655311,0.0038444001602930566,2.875,3.0,0.0,1.0,0.4981818181818179,0.0018181818181821074
exact_051,319,9.0,26.0,9.0,0.004832952670331416,0.0005369947411479351,0.004805500200366321,2.888888888888889,3.0,0.0,1.0,0.49961722488038085,0.0003827751196191498
exact_051,320,7.0,20.0,7.0,0.004807059674340949,0.0006867228106201356,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.4990430622009563,0.0009569377990437111
exact_051,321,8.0,23.0,8.0,0.00418251413904674,0.0005228142673808425,0.0030755201282344456,2.875,3.0,0.0,1.0,0.4985645933014362,0.0014354066985637903
exact_051,322,9.0,26.0,9.0,0.003935719531084579,0.00043730217012050875,0.0030755201282344456,2.888888888888889,3.0,0.0,1.0,0.32526689927829877,0.17473310072170123
exact_051,323,8.0,23.0,8.0,0.00409120662713329,0.0005114008283916612,0.0038444001602930566,2.875,3.0,0.0,1.0,0.4988516746411493,0.001148325358850677
exact_051,324,8.0,23.0,8.0,0.004177839884189626,0.0005222299855237033,0.0038444001602930566,2.875,3.0,0.0,1.0,0.49933014354066835,0.0006698564593316525
exact_051,325,7.0,20.0,7.0,0.004200123067183394,0.0006000175810261992,0.0036478270792186115,2.857142857142857,3.0,0.0,1.0,0.4991387559808623,0.0008612440191376747
exact_051,326,8.0,23.0,8.0,0.0036705204122982446,0.0004588150515372806,0.0036478270792186115,2.875,3.0,0.0,1.0,0.0031823599594660835,0.4968176400405339
exact_051,327,10.0,29.0,10.0,0.004019741145606145,0.00040197411456061445,0.0038444001602930566,2.9,3.0,0.0,1.0,0.4995215311004781,0.0004784688995219111
exact_051,328,7.0,20.0,7.0,0.003955622941821642,0.000565088991688806,0.0038444001602930566,2.857142857142857,3.0,0.0,1.0,0.4972585715458938,0.0027414284541061873
exact_051,329,4.0,11.0,4.0,0.003899803805507005,0.0009749509513767513,0.0038444001602930566,2.75,3.0,0.0,1.0,0.004306220095693771,0.49569377990430624
exact_051,330,8.0,23.0,8.0,0.004097496765196303,0.0005121870956495379,0.0038444001602930566,2.875,3.0,0.0,1.0,0.49933014354066835,0.0006698564593316525
exact_051,331,3.0,8.0,3.0,0.0048457176701887095,0.0016152392233962365,0.004805500200366321,2.6666666666666665,3.0,0.0,1.0,0.49684210526315764,0.0031578947368423593
exact_051,332,5.0,14.0,5.0,0.004842907875771532,0.0009685815751543064,0.004805500200366321,2.8,3.0,0.0,1.0,0.5001913875598101,0.0001913875598100745
exact_051,333,5.0,14.0,5.0,0.004317425039571809,0.0008634850079143619,0.004317425039571809,2.8,3.0,0.0,1.0,0.4996172248803816,0.00038277511961837263
exact_051,334,6.0,17.0,6.0,0.0043237436504319,0.0007206239417386499,0.004317425039571809,2.8333333333333335,3.0,0.0,1.0,0.4997615148053988,0.000238485194601179
exact_051,335,7.0,20.0,7.0,0.004821878323788555,0.0006888397605412221,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.4998086124401925,0.00019138755980752098
exact_051,336,4.0,11.0,4.0,0.004823654866830027,0.0012059137167075068,0.004805500200366321,2.75,3.0,0.0,1.0,0.4987546082983379,0.0012453917016621019
exact_051,337,5.0,14.0,5.0,0.004805500200366321,0.0009611000400732641,0.004805500200366321,2.8,3.0,0.0,1.0,0.4975494351998746,0.002450564800125399
exact_051,338,8.0,23.0,8.0,0.0048208223842122954,0.0006026027980265369,0.004805500200366321,2.875,3.0,0.0,1.0,0.5000956937799051,9.569377990514827e-05
exact_051,339,6.0,17.0,6.0,0.0048240584600686,0.0008040097433447668,0.004805500200366321,2.8333333333333335,3.0,0.0,1.0,0.5001913875598101,0.0001913875598100745
exact_051,340,3.0,8.0,3.0,0.004835629684829488,0.0016118765616098295,0.004805500200366321,2.6666666666666665,3.0,0.0,1.0,0.49766263322311005,0.0023373667768899486
exact_051,341,6.0,17.0,6.0,0.0045131103429194176,0.0007521850571532363,0.0038444001602930566,2.8333333333333335,3.0,0.0,1.0,0.498468899521531,0.001531100478468994
exact_051,342,13.0,38.0,13.0,0.004183383662416532,0.00032179874326281017,0.0038444001602930566,2.923076923076923,3.0,0.0,1.0,0.49734007202217567,0.002659927977824328
exact_051,343,5.0,14.0,5.0,0.004820282233209973,0.0009640564466419947,0.004805500200366321,2.8,3.0,0.0,1.0,0.4984688995215317,0.0015311004784682725
exact_051,344,7.0,20.0,7.0,0.004807059674340949,0.0006867228106201356,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.5000956937799051,9.569377990514827e-05
exact_051,345,4.0,11.0,4.0,0.0048261175312910645,0.0012065293828227661,0.004805500200366321,2.75,3.0,0.0,1.0,0.49741626794258587,0.0025837320574141343
exact_051,346,9.0,26.0,9.0,0.004810120672549203,0.000534457852505467,0.004805500200366321,2.888888888888889,3.0,0.0,1.0,0.49990430622009613,9.569377990387151e-05
exact_051,347,5.0,14.0,5.0,0.004840958533303247,0.0009681917066606495,0.004805500200366321,2.8,3.0,0.0,1.0,0.4992344497607663,0.0007655502392336921
exact_051,348,9.0,26.0,9.0,0.00484634819990966,0.0005384831333232956,0.004805500200366321,2.888888888888889,3.0,0.0,1.0,0.49799043062200865,0.0020095693779913493
exact_051,349,7.0,20.0,7.0,0.004852186595912919,0.0006931695137018456,0.0038444001602930566,2.857142857142857,3.0,0.0,1.0,0.4987559808612434,0.0012440191387566024
exact_051,350,9.0,26.0,9.0,0.004541612909311759,0.0005046236565901955,0.0038444001602930566,2.888888888888889,3.0,0.0,1.0,0.0023923444976076693,0.49760765550239233
exact_051,351,8.0,23.0,8.0,0.004817232067681095,0.0006021540084601369,0.004805500200366321,2.875,3.0,0.0,1.0,0.4998086124401925,0.00019138755980752098
exact_051,352,7.0,20.0,7.0,0.004828193533445954,0.000689741933349422,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.4990430622009563,0.0009569377990437111
exact_051,353,6.0,17.0,6.0,0.004127318720552388,0.000687886453425398,0.0038444001602930566,2.8333333333333335,3.0,0.0,1.0,0.49894736842105264,0.0010526315789473606
exact_051,354,10.0,29.0,10.0,0.004039178600498344,0.00040391786004983436,0.0038444001602930566,2.9,3.0,0.0,1.0,0.4980861244019137,0.001913875598086312
exact_051,355,9.0,26.0,9.0,0.003939243609420379,0.0004376937343800421,0.0038444001602930566,2.888888888888889,3.0,0.0,1.0,0.4981777183666021,0.0018222816333979264
exact_051,356,6.0,17.0,6.0,0.004136951994021732,0.000689491999003622,0.0038444001602930566,2.8333333333333335,3.0,0.0,1.0,0.4988516746411493,0.001148325358850677
exact_051,357,5.0,14.0,5.0,0.004820023933537286,0.0009640047867074573,0.004805500200366321,2.8,3.0,0.0,1.0,0.4987559808612434,0.0012440191387566024
exact_051,358,8.0,23.0,8.0,0.004828193533445954,0.0006035241916807442,0.004805500200366321,2.875,3.0,0.0,1.0,0.5000956937799051,9.569377990514827e-05
exact_051,359,7.0,20.0,7.0,0.004583072947369532,0.000654724706767076,0.004538712752539732,2.857142857142857,3.0,0.0,1.0,0.49751196172248685,0.0024880382775131493
exact_051,360,7.0,20.0,7.0,0.004614542400171251,0.0006592203428816073,0.004538712752539732,2.857142857142857,3.0,0.0,1.0,0.4993567067476724,0.0006432932523275925
exact_051,361,6.0,17.0,6.0,0.0042877932681655885,0.0007146322113609315,0.004094080969646829,2.8333333333333335,3.0,0.0,1.0,0.4991387559808623,0.0008612440191376747
exact_051,362,11.0,32.0,11.0,0.004131298035897428,0.000375572548717948,0.004094080969646829,2.909090909090909,3.0,0.0,1.0,0.49920958980922997,0.00079041019077003
exact_051,363,4.0,11.0,4.0,0.004854837417600546,0.0012137093544001365,0.004805500200366321,2.75,3.0,0.0,1.0,0.4977033492822983,0.002296650717701687
exact_051,364,12.0,35.0,12.0,0.004809496352426306,0.0004007913627021922,0.004805500200366321,2.9166666666666665,3.0,0.0,1.0,0.49913875598086194,0.0008612440191380633
exact_051,365,12.0,35.0,12.0,0.004752924408163082,0.00039607703401359017,0.0047442406775998446,2.9166666666666665,3.0,0.0,1.0,0.4985645933014362,0.0014354066985637903
exact_051,366,8.0,23.0,8.0,0.004779774434178725,0.0005974718042723406,0.0047442406775998446,2.875,3.0,0.0,1.0,0.4987620802838256,0.0012379197161743738
exact_051,367,9.0,26.0,9.0,0.00420927622749937,0.0004676973586110411,0.003951189053634511,2.888888888888889,3.0,0.0,1.0,0.49905302072973096,0.0009469792702690438
exact_051,368,8.0,23.0,8.0,0.003951189053634511,0.0004938986317043139,0.003951189053634511,2.875,3.0,0.0,1.0,0.4982925054480474,0.0017074945519526263
exact_051,369,10.0,29.0,10.0,0.00410735293361945,0.000410735293361945,0.0038444001602930566,2.9,3.0,0.0,1.0,0.49933014354066835,0.0006698564593316525
exact_051,370,7.0,20.0,7.0,0.0040197678002341555,0.0005742525428905936,0.0038444001602930566,2.857142857142857,3.0,0.0,1.0,0.4985645933014362,0.0014354066985637903
exact_051,371,5.0,14.0,5.0,0.004831862554127822,0.0009663725108255644,0.004805500200366321,2.8,3.0,0.0,1.0,0.4980861244019157,0.0019138755980843136
exact_051,372,9.0,26.0,9.0,0.0048085460479730165,0.000534282894219224,0.004805500200366321,2.888888888888889,3.0,0.0,1.0,0.49990430622009613,9.569377990387151e-05
exact_051,373,7.0,20.0,7.0,0.0038870161412571927,0.0005552880201795989,0.0038444001602930566,2.857142857142857,3.0,0.0,1.0,0.003923444976076578,0.49607655502392345
exact_051,374,8.0,23.0,8.0,0.004056995873376066,0.0005071244841720082,0.0038444001602930566,2.875,3.0,0.0,1.0,0.4995215311004781,0.0004784688995219111
exact_051,375,9.0,26.0,9.0,0.003962663389067131,0.0004402959321185701,0.0038444001602930566,2.888888888888889,3.0,0.0,1.0,0.4977033492822966,0.002296650717703408
exact_051,376,13.0,38.0,13.0,0.003932132495298807,0.0003024717304076005,0.0038444001602930566,2.923076923076923,3.0,0.0,1.0,0.00575391683849569,0.4942460831615043
exact_051,377,5.0,14.0,5.0,0.004807808538209893,0.0009615617076419785,0.004805500200366321,2.8,3.0,0.0,1.0,0.4993553445775329,0.0006446554224671108
exact_051,378,3.0,8.0,3.0,0.004861702296255278,0.0016205674320850926,0.004805500200366321,2.6666666666666665,3.0,0.0,1.0,0.49933014354066924,0.0006698564593307643
exact_051,379,7.0,20.0,7.0,0.004236971379643478,0.000605281625663354,0.004229883927590773,2.857142857142857,3.0,0.0,1.0,0.4995788434453118,0.0004211565546882179
exact_051,380,5.0,14.0,5.0,0.004364594814737268,0.0008729189629474536,0.004229883927590773,2.8,3.0,0.0,1.0,0.4988516746411493,0.001148325358850677
exact_051,381,4.0,11.0,4.0,0.004823654866830027,0.0012059137167075068,0.004805500200366321,2.75,3.0,0.0,1.0,0.4983732057416265,0.0016267942583734762
exact_051,382,11.0,32.0,11.0,0.004809344498648026,0.0004372131362407296,0.004805500200366321,2.909090909090909,3.0,0.0,1.0,0.4989473684210542,0.0010526315789458063
exact_051,383,6.0,17.0,6.0,0.004805500200366321,0.0008009167000610534,0.004805500200366321,2.8333333333333335,3.0,0.0,1.0,0.497809294786957,0.002190705213042987
exact_051,384,5.0,14.0,5.0,0.004823654866830027,0.0009647309733660054,0.004805500200366321,2.8,3.0,0.0,1.0,0.49760765550239194,0.0023923444976080566
exact_051,385,9.0,26.0,9.0,0.004810982726058373,0.0005345536362287082,0.004805500200366321,2.888888888888889,3.0,0.0,1.0,0.49971291866028755,0.0002870813397124472
exact_051,386,6.0,17.0,6.0,0.004805500200366321,0.0008009167000610534,0.004805500200366321,2.8333333333333335,3.0,0.0,1.0,0.497613435126237,0.0023865648737629863
exact_051,387,4.0,11.0,4.0,0.004807934761680251,0.0012019836904200627,0.004805500200366321,2.75,3.0,0.0,1.0,0.49703349282296644,0.0029665071770335616
exact_051,388,9.0,26.0,9.0,0.004820834615324968,0.000535648290591663,0.004805500200366321,2.888888888888889,3.0,0.0,1.0,0.49971291866028755,0.0002870813397124472
exact_051,389,8.0,23.0,8.0,0.004805500200366321,0.0006006875250457901,0.004805500200366321,2.875,3.0,0.0,1.0,0.4984287453021581,0.0015712546978419173
exact_051,390,7.0,20.0,7.0,0.004834864930059624,0.0006906949900085177,0.004805500200366321,2.857142857142857,3.0,0.0,1.0,0.4992344497607663,0.0007655502392336921
exact_051,391,6.0,17.0,6.0,0.0041582613319924785,0.0006930435553320798,0.0030755201282344456,2.8333333333333335,3.0,0.0,1.0,0.49933014354066835,0.0006698564593316525
exact_051,392,9.0,26.0,9.0,0.0031907670537033596,0.0003545296726337066,0.0030755201282344456,2.888888888888889,3.0,0.0,1.0,0.0027751196172248836,0.4972248803827751
exact_051,393,3.0,8.0,3.0,0.004805500200366321,0.0016018334001221069,0.004805500200366321,2.6666666666666665,3.0,0.0,1.0,0.4990430622009563,0.0009569377990437111
exact_051,394,6.0,17.0,6.0,0.004820023933537286,0.0008033373222562143,0.004805500200366321,2.8333333333333335,3.0,0.0,1.0,0.49952153110047776,0.00047846889952224414
exact_051,395,6.0,17.0,6.0,0.0048650372512685815,0.0008108395418780969,0.0038444001602930566,2.8333333333333335,3.0,0.0,1.0,0.49913875598086194,0.0008612440191380633
exact_051,396,10.0,29.0,10.0,0.004142316489843157,0.00041423164898431576,0.0038444001602930566,2.9,3.0,0.0,1.0,0.0014354066985646017,0.4985645933014354
exact_051,397,9.0,26.0,9.0,0.00446059600204063,0.0004956217780045145,0.0038444001602930566,2.888888888888889,3.0,0.0,1.0,0.0021052631578947316,0.4978947368421053
exact_051,398,5.0,14.0,5.0,0.004866717687093965,0.000973343537418793,0.0038444001602930566,2.8,3.0,0.0,1.0,0.49933014354066924,0.0006698564593307643
exact_051,399,8.0,23.0,8.0,0.004901751845123609,0.0006127189806404512,0.004805500200366321,2.875,3.0,0.0,1.0,0.4992344497607663,0.0007655502392336921
exact_051,400,10.0,29.0,10.0,0.004811449121473148,0.0004811449121473148,0.004805500200366321,2.9,3.0,0.0,1.0,0.49961722488038085,0.0003827751196191498
